Transaction_ID,Customer_ID,Product_Name,Shelf_Location,Price_VND
TRANS_05777,CUST_2918,Thực phẩm chức năng,Kệ O1,1499000
TRANS_05778,CUST_2918,Rượu vang,Kệ M1,690000
TRANS_05779,CUST_2919,Thực phẩm chức năng,Kệ O1,1675000
TRANS_05780,CUST_2919,Rượu vang,Kệ M1,793000
TRANS_05781,CUST_2920,Bút màu,Kệ B3,1617000
TRANS_05782,CUST_2920,Búp bê,Kệ A2,541000
TRANS_05783,CUST_2921,Tai nghe,Kệ G3,504000
TRANS_05784,CUST_2921,Ba lô học sinh,Kệ F2,1346000
TRANS_05785,CUST_2922,Cà phê hòa tan,Kệ N2,811000
TRANS_05786,CUST_2923,Son dưỡng môi,Kệ H1,246000
TRANS_05787,CUST_2923,Kẹp tóc thời trang,Kệ D2,291000
TRANS_05788,CUST_2923,Ba lô học sinh,Kệ F2,1233000
TRANS_05789,CUST_2924,Giày sneaker,Kệ E1,957000
TRANS_05790,CUST_2924,Ba lô học sinh,Kệ F2,882000
TRANS_05791,CUST_2924,Tai nghe,Kệ G3,50000
TRANS_05792,CUST_2925,Kem dưỡng da lão hóa,Kệ K3,305000
TRANS_05793,CUST_2925,Thực phẩm bổ sung canxi,Kệ O2,347000
TRANS_05794,CUST_2926,Trà thảo mộc,Kệ N4,1916000
TRANS_05795,CUST_2927,Đồng hồ lịch lãm,Kệ I2,1867000
TRANS_05796,CUST_2927,Cà phê hòa tan,Kệ N2,1729000
TRANS_05797,CUST_2927,Rượu vang,Kệ M1,1471000
TRANS_05798,CUST_2928,Đồ chơi xe hơi,Kệ A1,1878000
TRANS_05799,CUST_2929,Cà phê hòa tan,Kệ N2,275000
TRANS_05800,CUST_2929,Rượu vang,Kệ M1,1823000
TRANS_05801,CUST_2930,Rượu vang,Kệ M1,830000
TRANS_05802,CUST_2930,Đồng hồ lịch lãm,Kệ I2,341000
TRANS_05803,CUST_2931,Trà sữa pha sẵn,Kệ J3,1034000
TRANS_05804,CUST_2931,Mỹ phẩm dưỡng da,Kệ K1,677000
TRANS_05805,CUST_2932,Trà sữa pha sẵn,Kệ J3,1637000
TRANS_05806,CUST_2932,Mỹ phẩm dưỡng da,Kệ K1,773000
TRANS_05807,CUST_2933,Trà thảo mộc,Kệ N4,1658000
TRANS_05808,CUST_2933,Thực phẩm bổ sung canxi,Kệ O2,1542000
TRANS_05809,CUST_2934,Mỹ phẩm cao cấp,Kệ K2,1980000
TRANS_05810,CUST_2935,Thực phẩm chức năng,Kệ O1,925000
TRANS_05811,CUST_2935,Trà xanh,Kệ N3,599000
TRANS_05812,CUST_2936,Đồng hồ thể thao,Kệ I1,357000
TRANS_05813,CUST_2936,Nước tăng lực,Kệ J2,118000
TRANS_05814,CUST_2937,Tai nghe,Kệ G3,667000
TRANS_05815,CUST_2937,Giày sneaker,Kệ E1,1298000
TRANS_05816,CUST_2938,Bút màu,Kệ B3,673000
TRANS_05817,CUST_2939,Trà xanh,Kệ N3,569000
TRANS_05818,CUST_2939,Thực phẩm chức năng,Kệ O1,228000
TRANS_05819,CUST_2939,Gậy đi bộ,Kệ P1,871000
TRANS_05820,CUST_2940,Bút màu,Kệ B3,295000
TRANS_05821,CUST_2940,Kẹp tóc,Kệ D1,478000
TRANS_05822,CUST_2940,Búp bê,Kệ A2,960000
TRANS_05823,CUST_2941,Rượu vang,Kệ M1,437000
TRANS_05824,CUST_2942,Kẹp tóc,Kệ D1,305000
TRANS_05825,CUST_2943,Túi xách,Kệ L2,772000
TRANS_05826,CUST_2943,Mỹ phẩm dưỡng da,Kệ K1,1059000
TRANS_05827,CUST_2944,Thực phẩm chức năng,Kệ O1,685000
TRANS_05828,CUST_2944,Rượu vang,Kệ M1,447000
TRANS_05829,CUST_2945,Giày sneaker,Kệ E1,678000
TRANS_05830,CUST_2946,Đồng hồ lịch lãm,Kệ I2,330000
TRANS_05831,CUST_2947,Kẹp tóc thời trang,Kệ D2,1582000
TRANS_05832,CUST_2947,Son dưỡng môi,Kệ H1,981000
TRANS_05833,CUST_2947,Ba lô học sinh,Kệ F2,153000
TRANS_05834,CUST_2948,Trà sữa pha sẵn,Kệ J3,1539000
TRANS_05835,CUST_2948,Túi xách,Kệ L2,1329000
TRANS_05836,CUST_2949,Mỹ phẩm cao cấp,Kệ K2,202000
TRANS_05837,CUST_2949,Rượu vang,Kệ M1,532000
TRANS_05838,CUST_2949,Thực phẩm chức năng,Kệ O1,1108000
TRANS_05839,CUST_2950,Trà sữa pha sẵn,Kệ J3,452000
TRANS_05840,CUST_2951,Đồng hồ lịch lãm,Kệ I2,595000
TRANS_05841,CUST_2952,Đồng hồ lịch lãm,Kệ I2,622000
TRANS_05842,CUST_2952,Cà phê hòa tan,Kệ N2,996000
TRANS_05843,CUST_2952,Rượu vang,Kệ M1,1776000
TRANS_05844,CUST_2953,Bút màu,Kệ B3,743000
TRANS_05845,CUST_2953,Bánh kẹo trẻ em,Kệ C2,996000
TRANS_05846,CUST_2954,Tai nghe,Kệ G3,1767000
TRANS_05847,CUST_2954,Giày sneaker,Kệ E1,568000
TRANS_05848,CUST_2955,Giày sneaker,Kệ E1,721000
TRANS_05849,CUST_2956,Bút màu,Kệ B3,1738000
TRANS_05850,CUST_2957,Tai nghe,Kệ G3,1874000
TRANS_05851,CUST_2958,Đồng hồ thể thao,Kệ I1,22000
TRANS_05852,CUST_2959,Bút màu,Kệ B3,913000
TRANS_05853,CUST_2960,Búp bê,Kệ A2,1411000
TRANS_05854,CUST_2960,Kẹp tóc,Kệ D1,1981000
TRANS_05855,CUST_2960,Bút màu,Kệ B3,284000
TRANS_05856,CUST_2961,Nước tăng lực,Kệ J2,96000
TRANS_05857,CUST_2962,Bút màu,Kệ B3,1647000
TRANS_05858,CUST_2962,Đồ chơi xe hơi,Kệ A1,1246000
TRANS_05859,CUST_2962,Bánh kẹo trẻ em,Kệ C2,1614000
TRANS_05860,CUST_2963,Thực phẩm bổ sung canxi,Kệ O2,1742000
TRANS_05861,CUST_2963,Kem dưỡng da lão hóa,Kệ K3,891000
TRANS_05862,CUST_2963,Trà thảo mộc,Kệ N4,1530000
TRANS_05863,CUST_2964,Bút màu,Kệ B3,847000
TRANS_05864,CUST_2964,Bánh kẹo trẻ em,Kệ C2,515000
TRANS_05865,CUST_2965,Bút màu,Kệ B3,1903000
TRANS_05866,CUST_2965,Búp bê,Kệ A2,1496000
TRANS_05867,CUST_2966,Gậy đi bộ,Kệ P1,1757000
TRANS_05868,CUST_2966,Trà xanh,Kệ N3,220000
TRANS_05869,CUST_2967,Trà xanh,Kệ N3,1157000
TRANS_05870,CUST_2967,Thực phẩm chức năng,Kệ O1,892000
TRANS_05871,CUST_2967,Gậy đi bộ,Kệ P1,1199000
TRANS_05872,CUST_2968,Giày sneaker,Kệ E1,434000
TRANS_05873,CUST_2968,Nước tăng lực,Kệ J2,542000
TRANS_05874,CUST_2968,Đồng hồ thể thao,Kệ I1,1512000
TRANS_05875,CUST_2969,Gậy đi bộ,Kệ P1,1385000
TRANS_05876,CUST_2969,Trà xanh,Kệ N3,422000
TRANS_05877,CUST_2969,Thực phẩm chức năng,Kệ O1,140000
TRANS_05878,CUST_2970,Gậy đi bộ,Kệ P1,843000
TRANS_05879,CUST_2970,Trà xanh,Kệ N3,823000
TRANS_05880,CUST_2970,Thực phẩm chức năng,Kệ O1,1839000
TRANS_05881,CUST_2971,Kẹp tóc,Kệ D1,764000
TRANS_05882,CUST_2972,Thực phẩm chức năng,Kệ O1,433000
TRANS_05883,CUST_2972,Gậy đi bộ,Kệ P1,1513000
TRANS_05884,CUST_2972,Trà xanh,Kệ N3,846000
TRANS_05885,CUST_2973,Kẹp tóc thời trang,Kệ D2,286000
TRANS_05886,CUST_2973,Ba lô học sinh,Kệ F2,111000
TRANS_05887,CUST_2974,Ba lô học sinh,Kệ F2,1974000
TRANS_05888,CUST_2974,Kẹp tóc thời trang,Kệ D2,1259000
TRANS_05889,CUST_2975,Giày sneaker,Kệ E1,998000
TRANS_05890,CUST_2975,Ba lô học sinh,Kệ F2,1088000
TRANS_05891,CUST_2975,Tai nghe,Kệ G3,1189000
TRANS_05892,CUST_2976,Cà phê hòa tan,Kệ N2,812000
TRANS_05893,CUST_2976,Rượu vang,Kệ M1,1634000
TRANS_05894,CUST_2976,Đồng hồ lịch lãm,Kệ I2,566000
TRANS_05895,CUST_2977,Túi xách,Kệ L2,522000
TRANS_05896,CUST_2977,Mỹ phẩm dưỡng da,Kệ K1,1472000
TRANS_05897,CUST_2977,Trà sữa pha sẵn,Kệ J3,1577000
TRANS_05898,CUST_2978,Đồ chơi xe hơi,Kệ A1,322000
TRANS_05899,CUST_2978,Bánh kẹo trẻ em,Kệ C2,521000
TRANS_05900,CUST_2979,Đồ chơi xe hơi,Kệ A1,1721000
TRANS_05901,CUST_2979,Bánh kẹo trẻ em,Kệ C2,1311000
TRANS_05902,CUST_2980,Nước tăng lực,Kệ J2,832000
TRANS_05903,CUST_2980,Giày sneaker,Kệ E1,1004000
TRANS_05904,CUST_2981,Kẹp tóc thời trang,Kệ D2,526000
TRANS_05905,CUST_2981,Son dưỡng môi,Kệ H1,192000
TRANS_05906,CUST_2982,Tai nghe,Kệ G3,316000
TRANS_05907,CUST_2983,Thực phẩm chức năng,Kệ O1,620000
TRANS_05908,CUST_2984,Túi xách,Kệ L2,1426000
TRANS_05909,CUST_2984,Trà sữa pha sẵn,Kệ J3,1846000
TRANS_05910,CUST_2985,Túi xách,Kệ L2,320000
TRANS_05911,CUST_2985,Mỹ phẩm dưỡng da,Kệ K1,1291000
TRANS_05912,CUST_2985,Trà sữa pha sẵn,Kệ J3,544000
TRANS_05913,CUST_2986,Búp bê,Kệ A2,1373000
TRANS_05914,CUST_2986,Kẹp tóc,Kệ D1,991000
TRANS_05915,CUST_2987,Bút màu,Kệ B3,356000
TRANS_05916,CUST_2987,Bánh kẹo trẻ em,Kệ C2,284000
TRANS_05917,CUST_2987,Đồ chơi xe hơi,Kệ A1,933000
TRANS_05918,CUST_2988,Mỹ phẩm dưỡng da,Kệ K1,56000
TRANS_05919,CUST_2988,Túi xách,Kệ L2,1493000
TRANS_05920,CUST_2988,Trà sữa pha sẵn,Kệ J3,738000
TRANS_05921,CUST_2989,Đồng hồ thể thao,Kệ I1,1189000
TRANS_05922,CUST_2989,Giày sneaker,Kệ E1,150000
TRANS_05923,CUST_2989,Nước tăng lực,Kệ J2,1274000
TRANS_05924,CUST_2990,Búp bê,Kệ A2,183000
TRANS_05925,CUST_2991,Cà phê hòa tan,Kệ N2,293000
TRANS_05926,CUST_2991,Đồng hồ lịch lãm,Kệ I2,1369000
TRANS_05927,CUST_2991,Rượu vang,Kệ M1,1899000
TRANS_05928,CUST_2992,Búp bê,Kệ A2,1943000
TRANS_05929,CUST_2992,Bút màu,Kệ B3,204000
TRANS_05930,CUST_2993,Búp bê,Kệ A2,1906000
TRANS_05931,CUST_2993,Kẹp tóc,Kệ D1,346000
TRANS_05932,CUST_2994,Đồng hồ lịch lãm,Kệ I2,147000
TRANS_05933,CUST_2994,Cà phê hòa tan,Kệ N2,581000
TRANS_05934,CUST_2994,Rượu vang,Kệ M1,342000
TRANS_05935,CUST_2995,Trà sữa pha sẵn,Kệ J3,1809000
TRANS_05936,CUST_2995,Túi xách,Kệ L2,253000
TRANS_05937,CUST_2996,Bánh kẹo trẻ em,Kệ C2,839000
TRANS_05938,CUST_2996,Đồ chơi xe hơi,Kệ A1,276000
TRANS_05939,CUST_2996,Bút màu,Kệ B3,709000
TRANS_05940,CUST_2997,Trà thảo mộc,Kệ N4,843000
TRANS_05941,CUST_2998,Bút màu,Kệ B3,1918000
TRANS_05942,CUST_2998,Kẹp tóc,Kệ D1,1584000
TRANS_05943,CUST_2998,Búp bê,Kệ A2,553000
TRANS_05944,CUST_2999,Trà sữa pha sẵn,Kệ J3,1795000
TRANS_05945,CUST_3000,Trà thảo mộc,Kệ N4,432000
TRANS_05946,CUST_3001,Túi xách,Kệ L2,1287000
TRANS_05947,CUST_3001,Mỹ phẩm dưỡng da,Kệ K1,1887000
TRANS_05948,CUST_3001,Trà sữa pha sẵn,Kệ J3,128000
TRANS_05949,CUST_3002,Nước tăng lực,Kệ J2,1253000
TRANS_05950,CUST_3002,Đồng hồ thể thao,Kệ I1,657000
TRANS_05951,CUST_3002,Giày sneaker,Kệ E1,898000
TRANS_05952,CUST_3003,Bánh kẹo trẻ em,Kệ C2,626000
TRANS_05953,CUST_3003,Đồ chơi xe hơi,Kệ A1,1105000
TRANS_05954,CUST_3004,Nước tăng lực,Kệ J2,908000
TRANS_05955,CUST_3004,Đồng hồ thể thao,Kệ I1,1445000
TRANS_05956,CUST_3004,Giày sneaker,Kệ E1,297000
TRANS_05957,CUST_3005,Bút màu,Kệ B3,1930000
TRANS_05958,CUST_3005,Búp bê,Kệ A2,1720000
TRANS_05959,CUST_3006,Ba lô học sinh,Kệ F2,1480000
TRANS_05960,CUST_3007,Kem dưỡng da lão hóa,Kệ K3,632000
TRANS_05961,CUST_3007,Thực phẩm bổ sung canxi,Kệ O2,1368000
TRANS_05962,CUST_3007,Trà thảo mộc,Kệ N4,1940000
TRANS_05963,CUST_3008,Mỹ phẩm dưỡng da,Kệ K1,256000
TRANS_05964,CUST_3008,Túi xách,Kệ L2,1297000
TRANS_05965,CUST_3009,Búp bê,Kệ A2,160000
TRANS_05966,CUST_3009,Kẹp tóc,Kệ D1,641000
TRANS_05967,CUST_3010,Ba lô học sinh,Kệ F2,1415000
TRANS_05968,CUST_3010,Tai nghe,Kệ G3,385000
TRANS_05969,CUST_3010,Giày sneaker,Kệ E1,1915000
TRANS_05970,CUST_3011,Kẹp tóc thời trang,Kệ D2,1261000
TRANS_05971,CUST_3011,Ba lô học sinh,Kệ F2,1925000
TRANS_05972,CUST_3012,Búp bê,Kệ A2,111000
TRANS_05973,CUST_3013,Nước tăng lực,Kệ J2,170000
TRANS_05974,CUST_3014,Đồ chơi xe hơi,Kệ A1,773000
TRANS_05975,CUST_3014,Bút màu,Kệ B3,479000
TRANS_05976,CUST_3014,Bánh kẹo trẻ em,Kệ C2,327000
TRANS_05977,CUST_3015,Trà xanh,Kệ N3,1077000
TRANS_05978,CUST_3015,Thực phẩm chức năng,Kệ O1,1018000
TRANS_05979,CUST_3015,Gậy đi bộ,Kệ P1,395000
TRANS_05980,CUST_3016,Gậy đi bộ,Kệ P1,1204000
TRANS_05981,CUST_3016,Thực phẩm chức năng,Kệ O1,1199000
TRANS_05982,CUST_3016,Trà xanh,Kệ N3,522000
TRANS_05983,CUST_3017,Gậy đi bộ,Kệ P1,1055000
TRANS_05984,CUST_3017,Trà xanh,Kệ N3,146000
TRANS_05985,CUST_3018,Kẹp tóc thời trang,Kệ D2,249000
TRANS_05986,CUST_3018,Son dưỡng môi,Kệ H1,231000
TRANS_05987,CUST_3019,Mỹ phẩm dưỡng da,Kệ K1,1901000
TRANS_05988,CUST_3020,Giày sneaker,Kệ E1,246000
TRANS_05989,CUST_3020,Ba lô học sinh,Kệ F2,561000
TRANS_05990,CUST_3020,Tai nghe,Kệ G3,1132000
TRANS_05991,CUST_3021,Mỹ phẩm cao cấp,Kệ K2,271000
TRANS_05992,CUST_3022,Tai nghe,Kệ G3,1977000
TRANS_05993,CUST_3022,Giày sneaker,Kệ E1,1483000
TRANS_05994,CUST_3023,Thực phẩm chức năng,Kệ O1,1257000
TRANS_05995,CUST_3023,Trà xanh,Kệ N3,529000
TRANS_05996,CUST_3024,Mỹ phẩm cao cấp,Kệ K2,1546000
TRANS_05997,CUST_3024,Thực phẩm chức năng,Kệ O1,337000
TRANS_05998,CUST_3025,Mỹ phẩm cao cấp,Kệ K2,1126000
TRANS_05999,CUST_3026,Bút màu,Kệ B3,304000
TRANS_06000,CUST_3026,Búp bê,Kệ A2,1238000
TRANS_06001,CUST_3027,Thực phẩm bổ sung canxi,Kệ O2,701000
TRANS_06002,CUST_3028,Mỹ phẩm cao cấp,Kệ K2,1507000
TRANS_06003,CUST_3029,Kẹp tóc,Kệ D1,1120000
TRANS_06004,CUST_3030,Kẹp tóc thời trang,Kệ D2,1455000
TRANS_06005,CUST_3030,Ba lô học sinh,Kệ F2,1534000
TRANS_06006,CUST_3031,Trà thảo mộc,Kệ N4,1726000
TRANS_06007,CUST_3032,Giày sneaker,Kệ E1,849000
TRANS_06008,CUST_3033,Bánh kẹo trẻ em,Kệ C2,762000
TRANS_06009,CUST_3033,Bút màu,Kệ B3,1659000
TRANS_06010,CUST_3034,Kẹp tóc,Kệ D1,1749000
TRANS_06011,CUST_3034,Bút màu,Kệ B3,590000
TRANS_06012,CUST_3035,Rượu vang,Kệ M1,1266000
TRANS_06013,CUST_3035,Thực phẩm chức năng,Kệ O1,53000
TRANS_06014,CUST_3036,Thực phẩm chức năng,Kệ O1,181000
TRANS_06015,CUST_3037,Thực phẩm chức năng,Kệ O1,1155000
TRANS_06016,CUST_3038,Đồng hồ thể thao,Kệ I1,1835000
TRANS_06017,CUST_3038,Giày sneaker,Kệ E1,442000
TRANS_06018,CUST_3039,Búp bê,Kệ A2,1809000
TRANS_06019,CUST_3039,Kẹp tóc,Kệ D1,1392000
TRANS_06020,CUST_3039,Bút màu,Kệ B3,883000
TRANS_06021,CUST_3040,Thực phẩm bổ sung canxi,Kệ O2,1365000
TRANS_06022,CUST_3041,Kẹp tóc,Kệ D1,1833000
TRANS_06023,CUST_3041,Búp bê,Kệ A2,679000
TRANS_06024,CUST_3041,Bút màu,Kệ B3,1197000
TRANS_06025,CUST_3042,Tai nghe,Kệ G3,1426000
TRANS_06026,CUST_3043,Bánh kẹo trẻ em,Kệ C2,1601000
TRANS_06027,CUST_3043,Bút màu,Kệ B3,1358000
TRANS_06028,CUST_3043,Đồ chơi xe hơi,Kệ A1,408000
TRANS_06029,CUST_3044,Thực phẩm chức năng,Kệ O1,844000
TRANS_06030,CUST_3044,Rượu vang,Kệ M1,344000
TRANS_06031,CUST_3044,Mỹ phẩm cao cấp,Kệ K2,1195000
TRANS_06032,CUST_3045,Bánh kẹo trẻ em,Kệ C2,402000
TRANS_06033,CUST_3046,Đồ chơi xe hơi,Kệ A1,1291000
TRANS_06034,CUST_3046,Bánh kẹo trẻ em,Kệ C2,1553000
TRANS_06035,CUST_3047,Kẹp tóc,Kệ D1,988000
TRANS_06036,CUST_3047,Bút màu,Kệ B3,1110000
TRANS_06037,CUST_3048,Rượu vang,Kệ M1,1232000
TRANS_06038,CUST_3049,Ba lô học sinh,Kệ F2,560000
TRANS_06039,CUST_3049,Son dưỡng môi,Kệ H1,1276000
TRANS_06040,CUST_3050,Rượu vang,Kệ M1,1555000
TRANS_06041,CUST_3050,Đồng hồ lịch lãm,Kệ I2,671000
TRANS_06042,CUST_3050,Cà phê hòa tan,Kệ N2,1784000
TRANS_06043,CUST_3051,Giày sneaker,Kệ E1,412000
TRANS_06044,CUST_3051,Nước tăng lực,Kệ J2,221000
TRANS_06045,CUST_3051,Đồng hồ thể thao,Kệ I1,1729000
TRANS_06046,CUST_3052,Ba lô học sinh,Kệ F2,1963000
TRANS_06047,CUST_3052,Kẹp tóc thời trang,Kệ D2,529000
TRANS_06048,CUST_3053,Bánh kẹo trẻ em,Kệ C2,112000
TRANS_06049,CUST_3054,Kẹp tóc thời trang,Kệ D2,1323000
TRANS_06050,CUST_3054,Son dưỡng môi,Kệ H1,356000
TRANS_06051,CUST_3055,Trà xanh,Kệ N3,1837000
TRANS_06052,CUST_3055,Thực phẩm chức năng,Kệ O1,950000
TRANS_06053,CUST_3056,Thực phẩm bổ sung canxi,Kệ O2,1934000
TRANS_06054,CUST_3057,Bút màu,Kệ B3,469000
TRANS_06055,CUST_3057,Đồ chơi xe hơi,Kệ A1,604000
TRANS_06056,CUST_3057,Bánh kẹo trẻ em,Kệ C2,213000
TRANS_06057,CUST_3058,Ba lô học sinh,Kệ F2,514000
TRANS_06058,CUST_3059,Thực phẩm chức năng,Kệ O1,1546000
TRANS_06059,CUST_3060,Bánh kẹo trẻ em,Kệ C2,236000
TRANS_06060,CUST_3061,Trà sữa pha sẵn,Kệ J3,1187000
TRANS_06061,CUST_3061,Túi xách,Kệ L2,131000
TRANS_06062,CUST_3061,Mỹ phẩm dưỡng da,Kệ K1,720000
TRANS_06063,CUST_3062,Giày sneaker,Kệ E1,1665000
TRANS_06064,CUST_3062,Nước tăng lực,Kệ J2,918000
TRANS_06065,CUST_3063,Thực phẩm chức năng,Kệ O1,649000
TRANS_06066,CUST_3064,Tai nghe,Kệ G3,302000
TRANS_06067,CUST_3065,Mỹ phẩm dưỡng da,Kệ K1,1131000
TRANS_06068,CUST_3066,Ba lô học sinh,Kệ F2,530000
TRANS_06069,CUST_3066,Kẹp tóc thời trang,Kệ D2,1782000
TRANS_06070,CUST_3067,Đồng hồ lịch lãm,Kệ I2,1662000
TRANS_06071,CUST_3067,Cà phê hòa tan,Kệ N2,1583000
TRANS_06072,CUST_3067,Rượu vang,Kệ M1,1877000
TRANS_06073,CUST_3068,Rượu vang,Kệ M1,397000
TRANS_06074,CUST_3069,Trà sữa pha sẵn,Kệ J3,1172000
TRANS_06075,CUST_3069,Túi xách,Kệ L2,1583000
TRANS_06076,CUST_3070,Ba lô học sinh,Kệ F2,1731000
TRANS_06077,CUST_3070,Giày sneaker,Kệ E1,1003000
TRANS_06078,CUST_3071,Rượu vang,Kệ M1,1862000
TRANS_06079,CUST_3071,Đồng hồ lịch lãm,Kệ I2,433000
TRANS_06080,CUST_3071,Cà phê hòa tan,Kệ N2,457000
TRANS_06081,CUST_3072,Đồ chơi xe hơi,Kệ A1,1895000
TRANS_06082,CUST_3072,Bút màu,Kệ B3,1065000
TRANS_06083,CUST_3072,Bánh kẹo trẻ em,Kệ C2,1690000
TRANS_06084,CUST_3073,Thực phẩm chức năng,Kệ O1,1342000
TRANS_06085,CUST_3073,Mỹ phẩm cao cấp,Kệ K2,1036000
TRANS_06086,CUST_3073,Rượu vang,Kệ M1,1110000
TRANS_06087,CUST_3074,Đồng hồ lịch lãm,Kệ I2,1883000
TRANS_06088,CUST_3075,Kẹp tóc thời trang,Kệ D2,801000
TRANS_06089,CUST_3075,Son dưỡng môi,Kệ H1,70000
TRANS_06090,CUST_3076,Bút màu,Kệ B3,103000
TRANS_06091,CUST_3076,Đồ chơi xe hơi,Kệ A1,396000
TRANS_06092,CUST_3076,Bánh kẹo trẻ em,Kệ C2,1815000
TRANS_06093,CUST_3077,Trà thảo mộc,Kệ N4,537000
TRANS_06094,CUST_3078,Thực phẩm chức năng,Kệ O1,1536000
TRANS_06095,CUST_3078,Gậy đi bộ,Kệ P1,343000
TRANS_06096,CUST_3079,Son dưỡng môi,Kệ H1,1967000
TRANS_06097,CUST_3079,Ba lô học sinh,Kệ F2,473000
TRANS_06098,CUST_3080,Son dưỡng môi,Kệ H1,313000
TRANS_06099,CUST_3080,Ba lô học sinh,Kệ F2,936000
TRANS_06100,CUST_3080,Kẹp tóc thời trang,Kệ D2,1395000
TRANS_06101,CUST_3081,Rượu vang,Kệ M1,256000
TRANS_06102,CUST_3081,Thực phẩm chức năng,Kệ O1,1908000
TRANS_06103,CUST_3081,Mỹ phẩm cao cấp,Kệ K2,776000
TRANS_06104,CUST_3082,Gậy đi bộ,Kệ P1,1540000
TRANS_06105,CUST_3083,Giày sneaker,Kệ E1,962000
TRANS_06106,CUST_3083,Ba lô học sinh,Kệ F2,1888000
TRANS_06107,CUST_3084,Trà thảo mộc,Kệ N4,966000
TRANS_06108,CUST_3084,Kem dưỡng da lão hóa,Kệ K3,520000
TRANS_06109,CUST_3085,Nước tăng lực,Kệ J2,331000
TRANS_06110,CUST_3085,Giày sneaker,Kệ E1,1956000
TRANS_06111,CUST_3086,Son dưỡng môi,Kệ H1,1555000
TRANS_06112,CUST_3086,Kẹp tóc thời trang,Kệ D2,756000
TRANS_06113,CUST_3087,Gậy đi bộ,Kệ P1,616000
TRANS_06114,CUST_3087,Thực phẩm chức năng,Kệ O1,1543000
TRANS_06115,CUST_3088,Ba lô học sinh,Kệ F2,499000
TRANS_06116,CUST_3088,Tai nghe,Kệ G3,510000
TRANS_06117,CUST_3088,Giày sneaker,Kệ E1,68000
TRANS_06118,CUST_3089,Đồ chơi xe hơi,Kệ A1,583000
TRANS_06119,CUST_3089,Bánh kẹo trẻ em,Kệ C2,1659000
TRANS_06120,CUST_3089,Bút màu,Kệ B3,533000
TRANS_06121,CUST_3090,Búp bê,Kệ A2,408000
TRANS_06122,CUST_3090,Kẹp tóc,Kệ D1,840000
TRANS_06123,CUST_3091,Búp bê,Kệ A2,406000
TRANS_06124,CUST_3091,Kẹp tóc,Kệ D1,701000
TRANS_06125,CUST_3092,Ba lô học sinh,Kệ F2,389000
TRANS_06126,CUST_3093,Kem dưỡng da lão hóa,Kệ K3,1689000
TRANS_06127,CUST_3093,Trà thảo mộc,Kệ N4,782000
TRANS_06128,CUST_3093,Thực phẩm bổ sung canxi,Kệ O2,1047000
TRANS_06129,CUST_3094,Túi xách,Kệ L2,1425000
TRANS_06130,CUST_3094,Trà sữa pha sẵn,Kệ J3,1686000
TRANS_06131,CUST_3094,Mỹ phẩm dưỡng da,Kệ K1,1248000
TRANS_06132,CUST_3095,Kẹp tóc thời trang,Kệ D2,344000
TRANS_06133,CUST_3095,Son dưỡng môi,Kệ H1,1765000
TRANS_06134,CUST_3095,Ba lô học sinh,Kệ F2,1505000
TRANS_06135,CUST_3096,Cà phê hòa tan,Kệ N2,1911000
TRANS_06136,CUST_3096,Rượu vang,Kệ M1,460000
TRANS_06137,CUST_3097,Đồng hồ thể thao,Kệ I1,1929000
TRANS_06138,CUST_3097,Giày sneaker,Kệ E1,783000
TRANS_06139,CUST_3097,Nước tăng lực,Kệ J2,80000
TRANS_06140,CUST_3098,Ba lô học sinh,Kệ F2,1563000
TRANS_06141,CUST_3098,Son dưỡng môi,Kệ H1,830000
TRANS_06142,CUST_3099,Trà sữa pha sẵn,Kệ J3,1261000
TRANS_06143,CUST_3100,Búp bê,Kệ A2,941000
TRANS_06144,CUST_3101,Cà phê hòa tan,Kệ N2,1421000
TRANS_06145,CUST_3101,Rượu vang,Kệ M1,25000
TRANS_06146,CUST_3102,Búp bê,Kệ A2,609000
TRANS_06147,CUST_3102,Bút màu,Kệ B3,1430000
TRANS_06148,CUST_3102,Kẹp tóc,Kệ D1,453000
TRANS_06149,CUST_3103,Đồng hồ lịch lãm,Kệ I2,598000
TRANS_06150,CUST_3103,Rượu vang,Kệ M1,1993000
TRANS_06151,CUST_3103,Cà phê hòa tan,Kệ N2,404000
TRANS_06152,CUST_3104,Kem dưỡng da lão hóa,Kệ K3,462000
TRANS_06153,CUST_3105,Bánh kẹo trẻ em,Kệ C2,1329000
TRANS_06154,CUST_3106,Trà xanh,Kệ N3,1985000
TRANS_06155,CUST_3106,Thực phẩm chức năng,Kệ O1,960000
TRANS_06156,CUST_3106,Gậy đi bộ,Kệ P1,1743000
TRANS_06157,CUST_3107,Trà xanh,Kệ N3,1886000
TRANS_06158,CUST_3107,Gậy đi bộ,Kệ P1,682000
TRANS_06159,CUST_3108,Giày sneaker,Kệ E1,76000
TRANS_06160,CUST_3109,Son dưỡng môi,Kệ H1,993000
TRANS_06161,CUST_3109,Ba lô học sinh,Kệ F2,1619000
TRANS_06162,CUST_3110,Bút màu,Kệ B3,400000
TRANS_06163,CUST_3110,Đồ chơi xe hơi,Kệ A1,1328000
TRANS_06164,CUST_3111,Rượu vang,Kệ M1,1710000
TRANS_06165,CUST_3111,Cà phê hòa tan,Kệ N2,1625000
TRANS_06166,CUST_3112,Giày sneaker,Kệ E1,51000
TRANS_06167,CUST_3112,Ba lô học sinh,Kệ F2,1496000
